IDNAME,RA,Dec,z,LookbackTime,SFR,F250,NAME_IAU,Feature
G15.DR1.23166,212.997131,-0.977322996,0.126870006,1.60356796,8.10797501,0.037209,HATLAS J141159.3-005838,-
G15.DR1.23167,212.776978,-0.148737997,1.01396072,7.80332947,487.635712,0.038345,HATLAS J141106.4-000855,-
G15.DR1.2317,214.107315,0.406926006,1.56784141,9.50704479,2059.42505,0.06095,HATLAS J141625.7+002424,-
G15.DR1.23170,212.619843,0.0412679985,0.624107659,5.85415936,170.503967,0.036228,HATLAS J141028.7+000228,-
G15.DR1.23171,216.884216,-0.331833988,0.925711989,7.43261051,383.414276,0.036612,HATLAS J142732.2-001954,-
G15.DR1.23172,217.368744,0.0666339993,0.724448562,6.44039536,174.333939,0.027585,HATLAS J142928.4+000359,-
G15.DR1.23173,213.480927,-0.464428991,0.141320005,1.76926863,9.92049789,0.036879,HATLAS J141355.4-002751,-
G15.DR1.23175,214.454025,-0.26236099,1.365713,8.98771,692.687622,0.028265,HATLAS J141748.9-001544,-
G15.DR1.23176,216.421295,-0.664914012,1.38812268,9.05019569,945.263855,0.037138,HATLAS J142541.1-003953,-
G15.DR1.23177,221.296402,0.762943029,0.487412006,4.934865,103.001961,0.035599,HATLAS J144511.1+004546,-
G15.DR1.23179,218.944229,1.36416399,2.81427431,11.3503561,5623.74072,0.036088,HATLAS J143546.6+012150,-
G15.DR1.2318,215.56778,1.39425302,0.718800008,6.40915728,479.251617,0.076986,HATLAS J142216.2+012339,-
G15.DR1.23180,214.561066,1.13076496,0.521336019,5.17733002,91.7306442,0.027851,HATLAS J141814.6+010750,-
G15.DR1.23181,213.226074,0.104023002,0.416187555,4.39179325,80.2033386,0.037508,HATLAS J141254.2+000614,-
G15.DR1.23182,213.24205,1.09000897,2.81817293,11.3539295,5850.68115,0.037418,HATLAS J141258.0+010524,-
G15.DR1.23185,217.929657,0.109284997,0.965154111,7.60263157,325.106476,0.028414,HATLAS J143143.1+000633,-
G15.DR1.23186,215.133179,-0.749319017,1.9875524,10.3318434,1740.56653,0.028832,HATLAS J142031.9-004457,-
G15.DR1.23187,212.739471,-0.581315994,0.0,0.0,0.0,0.036727,HATLAS J141057.4-003452,-
G15.DR1.2319,214.085861,0.730875015,0.186660007,2.26893759,26.7976093,0.058307,HATLAS J141620.6+004351,-
G15.DR1.23191,218.525208,-0.811268985,0.592215002,5.65294409,158.343262,0.037327,HATLAS J143406.0-004840,-
G15.DR1.23193,213.144135,-0.0567819998,0.571158826,5.51583433,148.789795,0.03774,HATLAS J141234.5-000324,-
G15.DR1.23194,221.459045,0.978892982,1.28951728,8.76494503,756.290344,0.035122,HATLAS J144550.1+005844,-
G15.DR1.23198,218.261703,-0.663487017,1.00852418,7.78149796,348.563843,0.02778,HATLAS J143302.8-003948,-
G15.DR1.23199,220.73317,0.183036998,1.30395532,8.80844975,626.210327,0.028378,HATLAS J144255.9+001058,-
G15.DR1.232,214.350143,1.14526606,0.682089984,6.20122671,859.149292,0.153003,HATLAS J141724.0+010842,-
G15.DR1.23201,215.407837,-0.0986580029,0.415799975,4.3887043,81.5955429,0.038244,HATLAS J142137.8-000555,-
G15.DR1.23203,213.044525,0.454369992,0.679083049,6.18381453,199.301743,0.035882,HATLAS J141210.6+002715,-
G15.DR1.23204,216.549057,0.528289974,0.325580001,3.62739897,52.4745979,0.039535,HATLAS J142611.7+003141,-
G15.DR1.23205,217.748322,1.25564897,0.0322099999,0.433991492,0.546051621,0.036952,HATLAS J143059.5+011520,-
G15.DR1.23207,214.957809,1.10529995,0.0602136478,0.795883238,1.88731468,0.036925,HATLAS J141949.8+010619,-
G15.DR1.23208,218.527847,-0.0501229987,2.09429836,10.5003948,2474.92383,0.035867,HATLAS J143406.6-000300,-
G15.DR1.2321,215.539062,0.556810021,1.2802428,8.73670769,1622.22473,0.076575,HATLAS J142209.3+003324,-
G15.DR1.23212,212.026215,0.448000014,1.73754263,9.87599754,1500.62183,0.034697,HATLAS J140806.2+002652,-
G15.DR1.23213,217.441788,0.925001979,0.337040991,3.72899318,38.6090622,0.027187,HATLAS J142946.0+005530,-
G15.DR1.23215,213.476257,-0.385253996,0.621393025,5.83734369,176.512024,0.037908,HATLAS J141354.3-002306,-
G15.DR1.23216,214.069077,-0.192624003,2.2177937,10.6788568,2437.10034,0.030421,HATLAS J141616.5-001133,-
G15.DR1.23218,213.231689,1.34879994,1.51430559,9.37869644,1026.72681,0.032961,HATLAS J141255.6+012055,-
G15.DR1.2322,217.415421,0.0390969999,2.52669764,11.060771,6817.51318,0.059699,HATLAS J142939.7+000220,-
G15.DR1.23220,214.855728,1.21998799,0.126519993,1.59951401,7.73201466,0.035697,HATLAS J141925.3+011311,-
G15.DR1.23221,214.726196,0.176651001,0.346249998,3.80955815,41.2913361,0.027475,HATLAS J141854.2+001035,-
G15.DR1.23222,220.662231,0.708815992,3.27284098,11.7162647,6813.20654,0.02721,HATLAS J144238.9+004231,-
G15.DR1.23227,219.129776,0.616057992,0.360303015,3.93068933,59.8721657,0.036999,HATLAS J143631.1+003657,-
G15.DR1.23228,216.474625,-0.0931129977,0.993664742,7.72111416,419.59436,0.034507,HATLAS J142553.9-000535,-
G15.DR1.23229,219.153381,-0.129381999,0.140459999,1.75949848,9.4527483,0.035612,HATLAS J143636.8-000745,-
G15.DR1.23233,213.27153,-0.460462004,0.137930006,1.73068452,9.33111477,0.036577,HATLAS J141305.1-002737,-
G15.DR1.23234,213.292023,0.206984997,0.894323707,7.29204798,355.985596,0.036563,HATLAS J141310.0+001225,-
G15.DR1.23235,216.44838,0.813870013,0.360522985,3.93257904,61.0345345,0.037663,HATLAS J142547.6+004849,-
G15.DR1.23238,221.201752,0.245453,0.450665951,4.66064262,67.0859528,0.027048,HATLAS J144448.4+001443,-
G15.DR1.2324,217.106949,0.238309994,0.411352009,4.35315895,123.362106,0.059322,HATLAS J142825.6+001417,-
G15.DR1.23240,215.107544,0.897507012,1.67236352,9.74065781,1469.63904,0.037278,HATLAS J142025.8+005351,-
G15.DR1.23241,212.168869,0.869696021,0.52256602,5.18593168,120.631905,0.036417,HATLAS J140840.5+005210,-
G15.DR1.23245,217.771378,0.390947014,0.424149007,4.45490599,63.6858711,0.028816,HATLAS J143105.1+002327,-
G15.DR1.2325,213.923386,0.945905983,0.120140001,1.52528656,11.6359205,0.059119,HATLAS J141541.6+005645,-
G15.DR1.23254,218.944336,-0.834767997,1.19621456,8.46876431,629.94635,0.034644,HATLAS J143546.6-005005,-
G15.DR1.23258,219.472855,-0.475463003,1.21981454,8.54628277,713.413513,0.037513,HATLAS J143753.4-002831,-
G15.DR1.2326,217.117096,-0.859160006,1.11909807,8.2022934,1180.91309,0.075051,HATLAS J142828.1-005132,-
G15.DR1.23263,214.076691,-0.345203996,0.15160884,1.88531673,9.90264034,0.032324,HATLAS J141618.4-002042,-
G15.DR1.23265,214.608719,0.514347017,0.546230018,5.34901285,101.423187,0.02809,HATLAS J141826.0+003051,-
G15.DR1.23267,219.382156,0.490254998,1.03295743,7.87868786,487.168701,0.036877,HATLAS J143731.7+002924,-
G15.DR1.23269,216.507401,0.251051009,0.541604757,5.31750011,128.802994,0.036226,HATLAS J142601.7+001503,-
G15.DR1.2327,221.606537,0.991564989,0.293069988,3.33100867,80.545166,0.073886,HATLAS J144625.5+005929,-
G15.DR1.23273,216.291367,-0.705678999,0.972507536,7.63353109,428.203796,0.036833,HATLAS J142509.9-004220,-
G15.DR1.23275,217.590256,-0.750068009,0.253120005,2.94940543,22.7875175,0.027671,HATLAS J143021.6-004500,-
G15.DR1.23277,221.139786,-0.712764025,3.23687053,11.6910315,6649.50098,0.027526,HATLAS J144433.5-004245,-
G15.DR1.23280,213.603439,0.45558399,0.619832993,5.82764387,176.272614,0.038091,HATLAS J141424.8+002720,-
G15.DR1.23281,217.880051,0.303912997,1.26350391,8.68510723,582.330566,0.028307,HATLAS J143131.2+001814,-
G15.DR1.23282,214.718536,0.336560011,0.521538019,5.1787281,96.6033325,0.029303,HATLAS J141852.4+002011,-
G15.DR1.23287,214.388977,0.506702006,1.53110683,9.41964912,926.826294,0.029001,HATLAS J141733.3+003024,-
G15.DR1.23288,217.90239,0.00624899985,0.753049672,6.59541702,197.103546,0.028813,HATLAS J143136.5+000022,-
G15.DR1.2329,218.912094,-0.235613003,0.658967376,6.06563091,384.504211,0.073537,HATLAS J143538.9-001408,-
G15.DR1.23290,212.44075,0.900349021,1.4661839,9.25795078,1066.68921,0.036923,HATLAS J140945.7+005401,-
G15.DR1.23292,220.264984,0.343203992,0.446225107,4.62665462,67.7088318,0.027791,HATLAS J144103.5+002035,-
G15.DR1.23293,215.849655,0.414674014,1.73322368,9.86727428,1546.22034,0.035973,HATLAS J142323.9+002452,-
G15.DR1.23294,215.098953,-0.608237982,0.790821016,6.7925539,200.823181,0.026526,HATLAS J142023.7-003629,-
G15.DR1.23296,220.965973,-0.697862983,3.38632464,11.7925234,7720.52051,0.027441,HATLAS J144351.8-004152,-
G15.DR1.23298,221.499161,-0.559503019,2.57681942,11.1152802,3374.49146,0.027996,HATLAS J144559.7-003334,-
G15.DR1.23299,215.263855,-0.767009974,0.543465018,5.3301816,118.41259,0.033027,HATLAS J142103.3-004601,-
G15.DR1.23302,215.489365,0.999889016,0.537959993,5.2925334,123.863792,0.035414,HATLAS J142157.4+005959,-
G15.DR1.23303,221.469604,-0.886712015,1.70303237,9.80531406,1541.15002,0.037415,HATLAS J144552.7-005312,-
G15.DR1.23304,214.227921,0.497348994,0.424394995,4.45684242,60.720005,0.027436,HATLAS J141654.7+002950,-
G15.DR1.23305,213.557404,0.218360007,0.489488006,4.95000887,108.552513,0.037134,HATLAS J141413.7+001306,-
G15.DR1.23307,218.926453,-0.373580992,0.43137446,4.51163197,88.7692108,0.03881,HATLAS J143542.3-002224,-
G15.DR1.23308,217.716278,-0.441756994,2.55466485,11.0914373,3183.28174,0.027028,HATLAS J143051.9-002630,-
G15.DR1.23309,213.366425,0.572187006,2.44507313,10.9677629,3862.67407,0.037054,HATLAS J141327.9+003419,-
G15.DR1.2331,219.182953,0.0239560008,0.573266983,5.52971363,305.480713,0.07679,HATLAS J143643.9+000126,-
G15.DR1.23311,215.156738,1.17078197,0.865421116,7.15828419,346.964355,0.038149,HATLAS J142037.6+011014,-
G15.DR1.23314,217.10994,1.25968397,0.429439992,4.49650192,64.157692,0.028353,HATLAS J142826.3+011534,-
G15.DR1.23315,213.423721,1.24029303,0.520542979,5.17176628,95.1523132,0.028997,HATLAS J141341.6+011425,-
G15.DR1.23319,216.49971,0.0332430005,2.44743991,10.9705563,3782.2063,0.036196,HATLAS J142559.9+000159,-
G15.DR1.2332,220.353043,0.39160201,0.237690002,2.79665232,42.4474182,0.058209,HATLAS J144124.7+002329,-
G15.DR1.23322,216.970032,0.533572018,1.55669963,9.48083687,967.588501,0.029102,HATLAS J142752.8+003200,-
G15.DR1.23324,214.776443,-0.711314023,0.470479995,4.81004572,78.5166168,0.029049,HATLAS J141906.3-004240,-
G15.DR1.23325,215.497253,0.001361,0.38707,4.15557909,64.818367,0.034915,HATLAS J142159.3+000004,-
G15.DR1.23327,219.308472,0.671154022,0.827633798,6.97683525,297.743805,0.035933,HATLAS J143714.0+004016,-
G15.DR1.23328,213.424133,-0.312321007,0.549809992,5.37326193,133.626678,0.036425,HATLAS J141341.7-001844,-
G15.DR1.23329,220.382431,0.801397026,1.32132316,8.85995102,620.604492,0.027297,HATLAS J144131.7+004805,-
G15.DR1.23330,219.779846,1.23161304,1.33191144,8.89087296,644.338989,0.027825,HATLAS J143907.1+011353,-
G15.DR1.23335,218.777267,0.604367971,2.00067258,10.3533306,2130.86743,0.034715,HATLAS J143506.5+003615,-
G15.DR1.23337,214.700119,-0.473497987,1.3237493,8.8670454,649.194946,0.028424,HATLAS J141848.0-002824,-
G15.DR1.23338,221.927841,0.800613999,2.01513767,10.3767843,2253.06226,0.036028,HATLAS J144742.6+004802,-
G15.DR1.23339,218.715942,1.09321702,0.258289993,2.99990678,30.7950821,0.035962,HATLAS J143451.8+010535,-
G15.DR1.2334,217.675827,0.650448978,1.76142991,9.92373276,2638.62207,0.059009,HATLAS J143042.1+003901,-
G15.DR1.23340,215.418015,-0.0541349985,1.0698837,8.02092934,511.924255,0.035871,HATLAS J142140.3-000314,-
G15.DR1.23341,215.274261,0.272951007,0.496152759,4.998312,111.212067,0.037029,HATLAS J142105.8+001622,-
G15.DR1.23343,214.67897,-0.94500798,1.31204545,8.83254719,637.954285,0.028513,HATLAS J141842.9-005642,-
G15.DR1.23344,212.410553,1.19095802,1.5221616,9.39791012,1108.13232,0.035152,HATLAS J140938.5+011127,-
G15.DR1.23345,217.283356,0.241662994,0.656103015,6.04858398,147.990524,0.028476,HATLAS J142908.0+001429,-
G15.DR1.23347,214.372482,-0.720507979,1.01843429,7.82121849,388.70163,0.030316,HATLAS J141729.3-004313,-
G15.DR1.23348,216.606857,-0.636602998,2.18975616,10.6397448,2863.58838,0.036952,HATLAS J142625.6-003811,-
G15.DR1.2335,221.984634,-0.0898080021,2.01047635,10.3692636,4802.36279,0.077267,HATLAS J144756.3-000523,-
G15.DR1.23350,220.512131,0.930287004,1.70972276,9.81918907,1173.37537,0.02821,HATLAS J144202.9+005549,-
G15.DR1.23351,215.255066,-0.693684995,0.506399989,5.07180643,95.0934906,0.030473,HATLAS J142101.2-004137,-
G15.DR1.23352,219.239014,-0.951622009,0.694142401,6.27045202,223.19278,0.038408,HATLAS J143657.3-005705,-
G15.DR1.23353,219.020447,0.0162150003,0.360390007,3.93144226,57.9552689,0.035794,HATLAS J143604.9+000058,-
G15.DR1.23355,215.240723,0.178072006,1.22332835,8.55768108,719.43158,0.037632,HATLAS J142057.7+001041,-
G15.DR1.23357,221.708817,1.42764497,0.0,0.0,0.0,0.038971,HATLAS J144650.1+012539,-
G15.DR1.23358,214.860184,0.193849996,4.71000099,12.4173546,29770.8633,0.028015,HATLAS J141926.4+001137,-
G15.DR1.2336,216.070816,0.838383019,0.303959996,3.43167305,88.1370392,0.075326,HATLAS J142416.9+005018,-
G15.DR1.23362,219.407898,1.40283203,0.343820006,3.7883904,56.0449982,0.037914,HATLAS J143737.8+012410,-
G15.DR1.23364,212.56073,0.670278013,0.258590013,3.00283003,31.4558544,0.036636,HATLAS J141014.5+004013,-
G15.DR1.23366,220.186691,1.49533498,0.736706972,6.50743008,186.402084,0.028534,HATLAS J144044.8+012943,-
G15.DR1.23367,219.675308,0.245281994,1.40042627,9.08394909,932.857361,0.0359,HATLAS J143842.0+001443,-
G15.DR1.23369,217.039047,1.01445699,0.55055815,5.37832212,104.992317,0.028676,HATLAS J142809.3+010052,-
G15.DR1.2337,217.770432,0.0793609992,0.382981002,4.12171841,106.783058,0.058613,HATLAS J143104.9+000445,-
G15.DR1.23371,219.808517,0.822112024,3.02061915,11.5276117,5450.81738,0.028236,HATLAS J143914.0+004919,-
G15.DR1.23372,213.620819,0.608542025,0.180450007,2.20226336,15.2220049,0.035439,HATLAS J141428.9+003630,-
G15.DR1.23375,216.712601,0.953797996,0.125369996,1.58617997,5.93167162,0.027933,HATLAS J142651.0+005713,-
G15.DR1.23376,213.179367,0.0637250021,0.965093911,7.60236549,410.649017,0.035896,HATLAS J141243.0+000349,-
G15.DR1.2338,221.358398,0.151622996,2.50784087,11.0397434,6779.66162,0.060694,HATLAS J144526.0+000905,-
G15.DR1.23380,216.053818,-0.026912,1.33647406,8.90416813,839.899353,0.035961,HATLAS J142412.9-000136,-
G15.DR1.23381,221.372375,1.35395896,1.52442014,9.40339756,1164.95251,0.036818,HATLAS J144529.3+012114,-
G15.DR1.23385,219.70015,1.39751899,0.395420015,4.22420931,54.2145195,0.028112,HATLAS J143848.0+012351,-
G15.DR1.23388,218.174347,1.39670205,0.622730017,5.84563208,161.544388,0.034511,HATLAS J143241.8+012348,-
G15.DR1.23389,218.849518,-0.808238029,0.285070002,3.2561574,35.2131538,0.034198,HATLAS J143523.8-004829,-
G15.DR1.2339,214.151215,-0.179247007,1.47002006,9.26773739,1726.9093,0.059454,HATLAS J141636.2-001045,-
G15.DR1.23391,217.572128,0.849427998,2.24759269,10.7195082,2376.98462,0.028623,HATLAS J143017.3+005057,-
G15.DR1.23394,219.132965,-0.384835005,0.210950002,2.52453709,21.5266685,0.036988,HATLAS J143631.9-002305,-
G15.DR1.23395,220.019669,-0.122454002,0.388850003,4.17026663,69.0335388,0.036783,HATLAS J144004.7-000720,-
G15.DR1.23396,217.243042,1.45270395,0.0,0.0,0.0,0.027791,HATLAS J142858.3+012709,-
G15.DR1.23397,217.596115,0.108488001,0.537481964,5.28925037,99.3161621,0.028305,HATLAS J143023.0+000630,-
G15.DR1.234,217.839951,0.687699974,0.0952299982,1.22928262,17.7168522,0.142255,HATLAS J143121.5+004115,-
G15.DR1.2340,215.548843,-0.131117001,0.0540900007,0.717934608,3.24401045,0.078684,HATLAS J142211.7-000752,-
G15.DR1.23400,213.588455,0.0183269996,0.384184003,4.13170004,65.7120819,0.03603,HATLAS J141421.2+000105,-
G15.DR1.23402,218.258942,1.27074206,0.543522,5.33057308,127.297211,0.035496,HATLAS J143302.1+011614,-
G15.DR1.23403,213.243408,0.762116015,1.14415443,8.29114628,674.521179,0.040842,HATLAS J141258.4+004543,-
G15.DR1.23405,215.830017,0.708900988,2.32160568,10.8167048,3359.83423,0.037141,HATLAS J142319.2+004232,-
G15.DR1.23406,221.831879,0.418929994,1.91876364,10.2155094,1973.48413,0.035722,HATLAS J144719.6+002508,-
G15.DR1.23409,220.230865,1.41721904,2.51131821,11.0436707,3098.10425,0.02759,HATLAS J144055.4+012501,-
G15.DR1.2341,216.720703,0.887638986,0.583190978,5.59459305,240.394073,0.058542,HATLAS J142652.9+005315,-
G15.DR1.23414,218.77002,-0.406022012,0.0551276207,0.731189489,1.58980334,0.037066,HATLAS J143504.8-002421,-
G15.DR1.23416,214.935181,-0.0342900008,3.06618929,11.5638332,5514.6377,0.027243,HATLAS J141944.4-000203,-
G15.DR1.23417,220.90889,0.326588005,1.41064286,9.11168289,712.523926,0.026963,HATLAS J144338.1+001935,-
G15.DR1.23419,217.25412,-0.707805991,2.51336884,11.0459099,4132.87158,0.036732,HATLAS J142900.9-004228,-
G15.DR1.2342,217.655609,0.432460994,2.25645137,10.7314243,4916.51611,0.058633,HATLAS J143037.3+002556,-
G15.DR1.23420,212.719925,0.893904984,1.66981876,9.73525715,1455.68726,0.037064,HATLAS J141052.7+005338,-
G15.DR1.23421,214.494568,-0.585416973,0.306589991,3.45577025,32.5127029,0.027424,HATLAS J141758.6-003507,-
G15.DR1.23422,215.108551,-0.330471009,2.23274159,10.6993189,2217.09351,0.027194,HATLAS J142026.0-001949,-
G15.DR1.23424,212.690002,0.0115139997,0.636950016,5.93309736,183.736633,0.037493,HATLAS J141045.6+000041,-
G15.DR1.23425,218.871658,-0.53757602,0.290630013,3.30826092,39.9485588,0.037362,HATLAS J143529.1-003215,-
G15.DR1.23426,217.359406,1.34212196,2.23502111,10.7024422,2205.1731,0.026952,HATLAS J142926.2+012031,-
G15.DR1.23427,220.214539,0.808646023,0.518280029,5.1558876,86.8818054,0.026612,HATLAS J144051.4+004831,-
G15.DR1.23431,216.547424,0.472292989,1.92383549e-08,2.65084111e-07,2.1227715e-13,0.039076,HATLAS J142611.3+002820,-
G15.DR1.23433,221.493225,-0.543577015,1.29245675,8.77384186,586.813416,0.027143,HATLAS J144558.3-003236,-
G15.DR1.23434,213.701889,0.641103029,0.873075426,7.19410658,263.800751,0.028475,HATLAS J141448.4+003827,-
G15.DR1.23436,220.573883,0.113554999,0.558848858,5.43407297,102.932129,0.02725,HATLAS J144217.7+000648,-
G15.DR1.23437,219.829849,-0.341944993,1.33969855,8.91350842,859.297119,0.036627,HATLAS J143919.1-002031,-
G15.DR1.23438,221.848846,1.06429994,0.449409992,4.65105438,94.7774506,0.038243,HATLAS J144723.7+010351,-
G15.DR1.23439,216.27301,-0.835538983,0.486588001,4.92886496,105.051582,0.036456,HATLAS J142505.5-005007,-
G15.DR1.23440,213.476944,1.49398804,1.32947016,8.88378143,649.044617,0.028157,HATLAS J141354.4+012938,-
G15.DR1.23442,216.846802,0.919203997,0.842468977,7.04897451,239.751816,0.027886,HATLAS J142723.2+005509,-
G15.DR1.23443,213.144516,-0.617618024,1.66112018,9.71658421,1431.38538,0.036903,HATLAS J141234.6-003703,-
G15.DR1.23446,216.24585,1.49857104,0.300778002,3.40240216,38.6062813,0.033811,HATLAS J142459.0+012954,-
G15.DR1.23448,220.792923,0.360175997,0.493656993,4.98025942,80.2537003,0.027049,HATLAS J144310.3+002136,-
G15.DR1.2345,213.362518,1.38472795,2.13699508,10.5639467,4472.2793,0.061492,HATLAS J141327.0+012305,-
G15.DR1.23452,218.092804,0.572457016,0.47687,4.85746717,102.963264,0.037088,HATLAS J143222.2+003420,-
G15.DR1.23453,217.153732,-0.893006027,1.95847142,10.2834492,2186.64502,0.03759,HATLAS J142836.8-005334,-
G15.DR1.23454,217.045624,-0.38300699,0.596029997,5.67741728,157.028244,0.036623,HATLAS J142810.9-002258,-
G15.DR1.23456,216.780228,1.43980205,1.0587008,7.97844362,388.684082,0.027888,HATLAS J142707.2+012623,-
G15.DR1.23457,221.097168,0.268386006,0.509405315,5.09318352,86.1519928,0.027366,HATLAS J144423.3+001606,-
G15.DR1.23458,219.999268,-0.187745005,0.00613000011,0.0841032416,0.0189615451,0.034666,HATLAS J143959.8-001115,-
G15.DR1.23459,214.635971,0.867708027,1.95454538,10.2768326,1635.10083,0.028256,HATLAS J141832.6+005203,-
G15.DR1.23461,218.937485,0.394605994,0.591848016,5.65058947,154.939453,0.03658,HATLAS J143544.9+002340,-
G15.DR1.23462,214.516083,1.27860105,0.252339989,2.9417634,23.2814693,0.028471,HATLAS J141803.8+011642,-
G15.DR1.23466,221.301376,1.06381702,1.31300128,8.8353529,844.452454,0.037674,HATLAS J144512.3+010349,-
G15.DR1.23467,216.163696,0.485722005,1.2132808,8.52502728,631.273621,0.033643,HATLAS J142439.2+002908,-
G15.DR1.23472,220.289871,0.43306601,0.517215014,5.1483984,93.5603409,0.028801,HATLAS J144109.5+002559,-
G15.DR1.23473,216.707672,0.873127997,0.91650629,7.3918891,279.266632,0.027252,HATLAS J142649.8+005223,-
G15.DR1.23475,213.993439,1.34605002,2.39644957,10.9098396,2702.72363,0.027409,HATLAS J141558.4+012045,-
G15.DR1.23477,220.494217,-0.455260992,2.07008529,10.4633636,1976.99866,0.029521,HATLAS J144158.6-002718,-
G15.DR1.23478,220.453293,0.731397986,0.777913034,6.72615767,201.773621,0.027654,HATLAS J144148.7+004353,-
G15.DR1.23479,216.677734,1.30131698,2.15860271,10.5953465,2102.79492,0.028159,HATLAS J142642.6+011804,-
G15.DR1.2348,220.443375,0.920758009,0.0333699994,0.449261844,0.955848873,0.060158,HATLAS J144146.4+005514,-
G15.DR1.23481,220.16243,0.910847008,2.47602344,11.0036707,2924.53784,0.02711,HATLAS J144038.9+005439,-
G15.DR1.23482,217.900024,0.539945006,0.46925801,4.80093813,75.1791229,0.027989,HATLAS J143136.0+003223,-
G15.DR1.23483,214.104279,0.541842997,3.93506598,12.1017637,13867.5527,0.02841,HATLAS J141625.0+003230,-
G15.DR1.23485,212.462128,1.32807004,1.79051256,9.9805727,1776.9397,0.03818,HATLAS J140950.9+011941,-
G15.DR1.23487,216.370377,0.175247997,0.163780004,2.02055502,13.7808571,0.038552,HATLAS J142528.8+001030,-
