IDNAME,RA,Dec,z,LookbackTime,SFR,F500,Z_PHOT,F350,alpha250350,Z_SPEC,F250,NAME_IAU,FeatureType,FeatureName,FeatureZopt,FeatureZsubmm
G15.DR1.12961,220.21167,0.728468001,1.71707773,9.83430862,1444.9436,0.01777831,2.301434149876468,0.0328861,0.13237723341568794,-99.0,0.034384,HATLAS J144050.8+004342,-,,0.0,0.0
G15.DR1.12962,217.319672,0.267684013,2.61400723,11.1545668,4327.6377,0.03105986,1.5856688755548287,0.02806022,0.6095540829634475,-99.0,0.034448,HATLAS J142916.7+001603,-,,0.0,0.0
G15.DR1.12963,218.206558,1.37989199,1.4781059,9.28831482,1323.04248,0.02192,1.4347680632087525,0.035419,0.7101546245274983,-99.0,0.044979,HATLAS J143249.5+012247,-,,0.0,0.0
G15.DR1.12965,213.308365,1.49966204,0.747922421,6.56800175,260.179199,0.00660501,0.9817036478701,0.02740444,1.0121975680866,-99.0,0.038524,HATLAS J141314.0+012958,-,,0.0,0.0
G15.DR1.12966,215.21817,0.133827001,2.65613198,11.1979818,5618.82666,0.036543,3.1031180078121716,0.048911,-0.402078671874781,-99.0,0.042722,HATLAS J142052.3+000801,-,,0.0,0.0
G15.DR1.12967,215.190765,0.583114982,0.386539996,4.15120411,86.7357712,0.017379,0.195412843657925,0.027952,1.5363914375613834,0.38654,0.046873,HATLAS J142045.7+003459,-,,0.0,0.0
G15.DR1.12969,217.485855,-0.798566997,1.24812508,8.63692188,757.079102,0.01028045,2.3777402289986993,0.03685235,0.08150651400086699,-99.0,0.037877,HATLAS J142956.6-004754,-,,0.0,0.0
G15.DR1.1297,217.388687,1.10462999,0.0299699996,0.404435039,1.2008146,0.025153,0.5857129746904968,0.046519,1.2761913502063356,0.02997,0.071469,HATLAS J142933.2+010616,-,,0.0,0.0
G15.DR1.12970,221.226273,-0.488088995,0.844594121,7.05920458,303.72525,0.00451597,1.6160697755560154,0.02879188,0.5892868162959897,-99.0,0.035106,HATLAS J144454.3-002917,-,,0.0,0.0
G15.DR1.12981,219.008438,-0.118376002,0.773428023,6.70282459,312.083954,0.009684,1.0735137866917164,0.031384,0.950990808872189,-99.0,0.043219,HATLAS J143602.0-000706,-,,0.0,0.0
G15.DR1.12984,220.497116,-0.68741399,0.661315978,6.07957983,225.322311,0.027204,1.8785922758154552,0.037159,0.4142718161230298,-99.0,0.042717,HATLAS J144159.3-004114,-,,0.0,0.0
G15.DR1.12985,217.399216,-0.297093987,0.729308367,6.46706915,218.989746,0.01042064,0.0183913894557568,0.01961615,1.654405740362829,0.55985,0.034227,HATLAS J142935.8-001749,-,,0.0,0.0
G15.DR1.12987,214.689972,0.640397012,0.898833394,7.31254148,352.642242,0.01196392,0.4273090565841673,0.02246859,1.3817939622772217,-99.0,0.035768,HATLAS J141845.5+003825,-,,0.0,0.0
G15.DR1.12989,221.060776,0.0351359993,0.371118724,4.02247953,57.1406822,0.00500689,-0.24341537591283968,0.01802823,1.828943583941893,-99.0,0.033359,HATLAS J144414.5+000206,-,,0.0,0.0
G15.DR1.1299,212.992523,0.569622993,1.6703763,9.73644733,3531.39453,0.047484,1.9497412647270358,0.079408,0.3668391568486427,-99.0,0.08984,HATLAS J141158.2+003410,-,,0.0,0.0
G15.DR1.12991,212.565353,-0.175134003,0.760213971,6.63344955,302.487061,0.002188,1.7022508412694124,0.036263,0.5318327724870584,0.58658,0.043369,HATLAS J141015.6-001030,-,,0.0,0.0
G15.DR1.12993,217.649353,0.807725012,1.36406446,8.98307705,822.828552,0.0134624,1.7845831871429874,0.02864218,0.476944541904675,-99.0,0.033628,HATLAS J143035.8+004827,-,,0.0,0.0
G15.DR1.12994,220.23938,0.706143022,0.89270997,7.28470325,325.105957,0.00702206,1.2705315929696284,0.0254575,0.8196456046869144,0.89271,0.033542,HATLAS J144057.4+004222,-,,0.0,0.0
G15.DR1.12995,216.818527,-0.543278992,1.26684535,8.69547653,963.374329,0.022644,0.48237574236443903,0.02964,1.3450828384237072,-99.0,0.046605,HATLAS J142716.4-003235,-,,0.0,0.0
G15.DR1.12998,219.793228,1.27742004,2.2171011,10.6778822,2589.48071,0.02121092,3.3990091376865985,0.03957562,-0.5993394251243991,-99.0,0.032348,HATLAS J143910.3+011638,-,,0.0,0.0
G15.DR1.13,220.84256,1.09814405,0.0381399989,0.511795938,17.0365696,0.100657,-1.7340635365894146,0.318,2.822709024392943,0.03814,0.822061,HATLAS J144322.2+010553,-,,0.0,0.0
G15.DR1.13003,219.646988,-0.563021004,0.365142792,3.9719286,74.3811874,0.006161,-0.12253310884555901,0.024894,1.7483554058970392,-99.0,0.044831,HATLAS J143835.2-003346,-,,0.0,0.0
G15.DR1.13004,213.929001,-0.605777025,0.927879691,7.44216919,454.310211,0.012262,0.9263995540302616,0.030302,1.0490669639798256,-99.0,0.043129,HATLAS J141542.9-003620,-,,0.0,0.0
G15.DR1.13006,221.127106,-0.624229014,2.35397482,10.8575897,3186.1543,0.02677733,1.8955950236556327,0.02960887,0.4029366508962449,-99.0,0.033908,HATLAS J144430.5-003727,-,,0.0,0.0
G15.DR1.1301,218.488144,-0.300761998,0.0297100004,0.400998414,1.046229,0.024306,-0.021657935054887556,0.047031,1.6811052900365917,0.02971,0.082802,HATLAS J143357.1-001802,-,,0.0,0.0
G15.DR1.13011,219.175278,0.657505989,0.706712008,6.34165239,269.449585,0.004643,-1.655028451769466,0.01762,2.770018967846311,-99.0,0.044749,HATLAS J143642.0+003927,-,,0.0,0.0
G15.DR1.13014,221.167908,-0.490083009,0.939769983,7.49404716,369.969025,0.00341709,0.529099270275931,0.02200614,1.313933819816046,0.93977,0.034241,HATLAS J144440.2-002924,-,,0.0,0.0
G15.DR1.13016,221.727951,-0.0373819992,2.76374865,11.3033743,6451.61621,0.039236,3.181876100601461,0.050983,-0.4545840670676406,-99.0,0.043752,HATLAS J144654.7-000214,-,,0.0,0.0
G15.DR1.13019,217.224808,0.89468199,2.42164779,10.9401283,3442.91797,0.02612303,2.9071809048899344,0.03717061,-0.27145393659328954,-99.0,0.033926,HATLAS J142853.9+005340,-,,0.0,0.0
G15.DR1.1302,219.752853,0.843144,0.266119987,3.07575274,69.0807114,0.002763,-2.6106768188096545,0.024284,3.4071178792064365,0.26612,0.076418,HATLAS J143900.6+005035,-,,0.0,0.0
G15.DR1.13020,215.539978,-0.524253011,2.49968219,11.0305405,5071.64209,0.03979,1.4559300508315827,0.036211,0.6960466327789449,-99.0,0.045767,HATLAS J142209.5-003127,-,,0.0,0.0
G15.DR1.13023,215.704498,-0.982015014,0.289359987,3.29639268,48.6471825,0.014978,-0.8630534034133586,0.021465,2.2420356022755725,0.28936,0.045641,HATLAS J142249.0-005855,-,,0.0,0.0
G15.DR1.13024,221.240097,-0.510344028,1.72557139,9.85172462,1450.80786,0.01622778,2.847742551464694,0.03688264,-0.2318283676431293,-99.0,0.034115,HATLAS J144457.6-003037,-,,0.0,0.0
G15.DR1.13026,218.587723,-0.733632982,0.967762768,7.61363697,501.397217,0.008954,1.6371172296061147,0.035976,0.5752551802625901,0.25604,0.043659,HATLAS J143421.0-004401,-,,0.0,0.0
G15.DR1.13027,220.61557,-0.946399987,0.719706357,6.41418743,264.171661,0.012492,0.05661337168107128,0.024454,1.6289244188792857,-99.0,0.042304,HATLAS J144227.7-005647,-,,0.0,0.0
G15.DR1.13028,214.689331,0.466201007,1.36769092,8.99328518,817.661194,0.01268837,1.9625099088756035,0.02946807,0.3583267274162643,-99.0,0.033244,HATLAS J141845.4+002758,-,,0.0,0.0
G15.DR1.13033,218.041809,-0.355316013,0.301690012,3.4108057,41.3991203,0.00628229,-0.7743587402663388,0.01727249,2.182905826844226,0.30169,0.036003,HATLAS J143210.0-002119,-,,0.0,0.0
G15.DR1.13034,221.882492,-0.0594470017,0.597671986,5.68790007,195.372742,0.015295,0.8224039355289645,0.031066,1.1183973763140236,-99.0,0.04526,HATLAS J144731.7-000334,-,,0.0,0.0
G15.DR1.13035,214.762711,0.506347001,2.28007603,10.7627916,3069.37842,0.02711259,1.889774250818139,0.03104491,0.40681716612124064,-99.0,0.035599,HATLAS J141903.0+003022,-,,0.0,0.0
G15.DR1.1304,220.39653,0.0247549992,1.34355927,8.92462158,1711.88147,0.031399,1.3944759810352574,0.056534,0.7370160126431617,-99.0,0.072445,HATLAS J144135.1+000129,-,,0.0,0.0
G15.DR1.13040,216.133041,-0.523561001,0.390237004,4.18169928,78.7809372,0.008688,-0.3567064573840999,0.022069,1.9044709715894,-99.0,0.041887,HATLAS J142431.9-003124,-,,0.0,0.0
G15.DR1.130402,212.203339,-0.449497998,3.76548338,12.015543,7029.44727,0.02085047,5.7118755349916785,0.03510215,-2.141250356661119,-99.0,0.017078,HATLAS J140848.8-002658,-,,0.0,0.0
G15.DR1.13042,219.273651,-0.102975003,1.20967722,8.51320553,829.430603,0.016322,1.397610702242981,0.034708,0.7349261985046793,-99.0,0.044445,HATLAS J143705.6-000610,-,,0.0,0.0
G15.DR1.13045,220.626068,-0.444247007,0.45738399,4.71171188,84.1192703,0.00690397,2.091935542415659,0.03004412,0.2720429717228941,-99.0,0.032924,HATLAS J144230.2-002639,-,,0.0,0.0
G15.DR1.13046,216.754623,0.305967003,0.593679011,5.66232967,180.624527,0.014572,1.038880603921363,0.030649,0.9740795973857581,-99.0,0.042536,HATLAS J142701.1+001821,-,,0.0,0.0
G15.DR1.13048,217.09642,-0.553901017,2.9533267,11.4723015,8313.38281,0.047235,2.181341430821824,0.042944,0.21243904611878386,-99.0,0.046126,HATLAS J142823.1-003314,-,,0.0,0.0
G15.DR1.13052,214.382385,0.734232008,0.318301797,3.56210947,45.1930428,-0.0002709309605623193,0.4764285659205676,0.02249205,1.3490476227196215,-99.0,0.035413,HATLAS J141731.7+004403,-,,0.0,0.0
G15.DR1.13058,220.649078,1.16251504,0.545901,5.34677362,122.225197,0.00347969,-2.3540803107505504,0.01141128,3.2360535405003668,0.5104,0.033901,HATLAS J144235.7+010945,-,,0.0,0.0
G15.DR1.13059,215.542236,0.193591997,2.24761057,10.7195148,3730.26294,0.03144,2.917508143328752,0.049328,-0.27833876221916826,-99.0,0.044918,HATLAS J142210.1+001136,-,,0.0,0.0
G15.DR1.1306,220.948685,0.289312005,1.92417848,10.2249603,3881.14771,0.041787,2.519578344397544,0.070058,-0.013052229598362742,-99.0,0.069751,HATLAS J144347.6+001721,-,,0.0,0.0
G15.DR1.13061,216.354874,0.287544996,1.61398053,9.61285019,1725.20093,0.02592,1.3879826896091068,0.037122,0.7413448735939289,-99.0,0.047639,HATLAS J142525.1+001715,-,,0.0,0.0
G15.DR1.13065,217.718887,-0.80231601,2.05935478,10.4467487,2267.02783,0.02374502,1.6923479755162187,0.02862299,0.5384346829891875,-99.0,0.034308,HATLAS J143052.5-004808,-,,0.0,0.0
G15.DR1.13067,220.902145,-0.631386995,0.497900009,5.01089287,97.9910355,0.00955446,-1.4944781482679952,0.01327967,2.6629854321786635,0.4979,0.032533,HATLAS J144336.5-003752,-,,0.0,0.0
G15.DR1.13068,215.599182,-0.263819009,0.947729468,7.528409,507.301636,0.017095,0.32337536839783,0.028302,1.45108308773478,-99.0,0.046117,HATLAS J142223.8-001549,-,,0.0,0.0
G15.DR1.13069,216.888336,0.684771001,0.591122985,5.64590693,142.19873,0.00972611,0.6815908967459756,0.02239416,1.212272735502683,-99.0,0.033673,HATLAS J142733.2+004105,-,,0.0,0.0
G15.DR1.13070,215.840775,1.38517797,1.60569561,9.59414768,1601.6864,0.025136,1.2169764057540133,0.033572,0.8553490628306577,-99.0,0.044768,HATLAS J142321.7+012306,-,,0.0,0.0
G15.DR1.13071,214.291428,-0.933869004,0.333301991,3.69600558,59.3769112,0.005929,-1.8754505115557674,0.015977,2.9169670077038448,0.37299,0.042633,HATLAS J141709.9-005601,-,,0.0,0.0
G15.DR1.13072,214.10112,1.352633,0.56920743,5.50296593,135.549011,0.00664038,0.21740037299792103,0.02077715,1.5217330846680528,-99.0,0.03467,HATLAS J141624.2+012109,-,,0.0,0.0
G15.DR1.13073,212.772446,0.353733003,1.78017459e-08,2.45290181e-07,2.04574354e-13,0.005938,-1.5945839433708509,0.017554,2.7297226289139007,-99.0,0.043981,HATLAS J141105.3+002113,-,,0.0,0.0
G15.DR1.13075,212.580505,-0.498865008,0.230039999,2.71977234,31.8268528,0.00223,-0.7733567410494642,0.022229,2.1822378273663094,0.23004,0.046324,HATLAS J141019.3-002955,-,,0.0,0.0
G15.DR1.13081,216.721039,-0.73398602,0.0728899986,0.955176473,3.28560567,0.027296,0.22124916243294024,0.026504,1.5191672250447066,0.07289,0.044188,HATLAS J142653.0-004402,-,,0.0,0.0
G15.DR1.13082,215.513062,0.982217014,0.16392,2.0220983,16.3013096,0.005642,-1.9801105215474273,0.016662,2.9867403476982846,0.16392,0.045517,HATLAS J142203.1+005855,-,,0.0,0.0
G15.DR1.13087,212.325867,-0.415982991,0.724462748,6.44046545,287.574463,0.021383,-1.167177202415651,0.019988,2.444784801610434,-99.0,0.045501,HATLAS J140918.2-002457,-,,0.0,0.0
G15.DR1.13089,221.979736,1.23518705,0.539681017,5.30433369,152.732895,0.013867,0.24086854141571346,0.026104,1.506087639056191,-99.0,0.04333,HATLAS J144755.1+011406,-,,0.0,0.0
G15.DR1.13090,215.043518,0.219616994,2.72929215,11.2704086,5013.97705,0.03197623,2.635026999220809,0.03632679,-0.09001799948053951,-99.0,0.035243,HATLAS J142010.4+001310,-,,0.0,0.0
G15.DR1.13091,215.544983,-0.366890997,0.393845439,4.21131372,85.2964401,0.010179,-0.6604444028488832,0.021838,2.106962935232589,-99.0,0.044371,HATLAS J142210.7-002200,-,,0.0,0.0
G15.DR1.13093,216.24411,-0.131693006,0.565273941,5.47690392,185.517975,0.01186,-0.1678037810804769,0.026391,1.778535854053651,-99.0,0.048012,HATLAS J142458.5-000754,-,,0.0,0.0
G15.DR1.13094,216.66272,0.831221998,0.296674639,3.36448765,40.1762352,0.00631996,-0.6722917218338749,0.01770785,2.11486114788925,-99.0,0.036075,HATLAS J142639.0+004952,-,,0.0,0.0
G15.DR1.13095,220.496658,-0.385482013,3.48548698,11.85536,11030.5303,0.04476484,2.999486910030509,0.03983081,-0.3329912733536726,-99.0,0.035609,HATLAS J144159.1-002307,-,,0.0,0.0
G15.DR1.13097,215.867264,0.126698002,0.337500006,3.7330308,64.8879547,0.004354,-1.5188728552298842,0.01849,2.679248570153256,0.3375,0.045546,HATLAS J142328.1+000736,-,,0.0,0.0
G15.DR1.13099,215.393494,1.03753304,2.09191179,10.4967709,3014.44629,0.028711,2.578874721101104,0.044591,-0.052583147400735886,-99.0,0.043809,HATLAS J142134.4+010215,-,,0.0,0.0
G15.DR1.13100,219.776917,0.270969003,2.2903409,10.7762356,3957.31445,0.03278,2.8288505447977585,0.048811,-0.21923369653183908,-99.0,0.04534,HATLAS J143906.4+001615,-,,0.0,0.0
G15.DR1.13101,219.58107,-0.367222011,0.121619999,1.54256153,8.7330122,0.003857,-2.9752241111785693,0.012757,3.6501494074523797,0.12162,0.043565,HATLAS J143819.4-002201,-,,0.0,0.0
G15.DR1.13103,220.384354,-0.448430985,0.148800001,1.85379469,12.3789825,0.004443,-0.9450641610788031,0.019285,2.296709440719202,0.1488,0.041767,HATLAS J144132.2-002654,-,,0.0,0.0
G15.DR1.13108,220.532272,0.424181014,0.281760007,3.22496128,34.8384056,0.0015671,-0.3009101700622909,0.01841448,1.867273446708194,0.28176,0.034516,HATLAS J144207.7+002527,-,,0.0,0.0
G15.DR1.1311,218.070694,-0.671118021,0.691210866,6.25371075,399.213348,0.014582,0.5940606573712506,0.04527,1.2706262284191663,0.22145,0.06942,HATLAS J143216.9-004016,-,,0.0,0.0
G15.DR1.13111,214.032562,-0.593038023,0.3838,4.1285162,80.0251999,0.010067,0.6436105827132321,0.029002,1.2375929448578453,-99.0,0.043982,HATLAS J141607.8-003534,-,,0.0,0.0
G15.DR1.13112,216.68251,0.120284997,1.16445243,8.36151409,769.686218,0.018979,0.7396402291926905,0.03025,1.1735731805382064,-99.0,0.044897,HATLAS J142643.8+000713,-,,0.0,0.0
G15.DR1.13113,214.648499,-0.875935972,1.61477983,9.61459255,1252.08069,0.01818018,1.6421174248236905,0.02848708,0.5719217167842063,-99.0,0.034532,HATLAS J141835.6-005233,-,,0.0,0.0
G15.DR1.13114,219.285736,-0.809611976,0.217230007,2.5893054,26.5679436,0.01264,-1.831972069062381,0.016414,2.8879813793749207,0.21723,0.043374,HATLAS J143708.5-004834,-,,0.0,0.0
G15.DR1.13115,217.425934,-0.195948005,0.938952506,7.4905014,351.840759,0.00667763,1.4978626378473523,0.02606414,0.6680915747684317,-99.0,0.032634,HATLAS J142942.2-001145,-,,0.0,0.0
G15.DR1.13116,213.845276,-0.378724009,1.28881145,8.76281357,948.40509,0.019967,0.9535042917604697,0.031176,1.0309971388263535,-99.0,0.044104,HATLAS J141522.8-002243,-,,0.0,0.0
G15.DR1.13117,217.717621,0.772363007,0.645070016,5.9823637,168.35672,0.02306182,2.4458575164168677,0.03321218,0.036094989055421495,0.64507,0.033618,HATLAS J143052.2+004620,-,,0.0,0.0
G15.DR1.131203,221.753433,0.547915995,3.82897305,12.0486603,6918.58643,0.019827,5.900692343223107,0.03391253,-2.267128228815405,-99.0,0.015815,HATLAS J144700.8+003252,-,,0.0,0.0
G15.DR1.13123,220.679245,-0.370638013,0.676795006,6.17049456,184.517288,0.00410848,1.6446455308765748,0.02764976,0.57023631274895,-99.0,0.033498,HATLAS J144243.0-002214,-,,0.0,0.0
G15.DR1.13124,220.011078,0.060095001,2.06934619,10.4621954,2960.95801,0.028749,2.5396155169116432,0.044648,-0.026410344607762277,-99.0,0.044253,HATLAS J144002.6+000336,-,,0.0,0.0
G15.DR1.13125,217.39238,-0.790817976,0.550325215,5.37674856,167.183273,0.02623,1.6101391350501775,0.037438,0.5932405766332149,0.5503252,0.045709,HATLAS J142934.1-004726,-,,0.0,0.0
G15.DR1.13127,219.796661,-0.446153015,0.689947784,6.24646759,243.342438,0.00447,1.1934959971738013,0.031709,0.8710026685507991,0.6899478,0.042507,HATLAS J143911.1-002646,-,,0.0,0.0
G15.DR1.13128,212.409546,1.48537302,0.416655004,4.39551926,102.144203,0.016558,-0.3948176750779373,0.02504,1.9298784500519581,-99.0,0.047934,HATLAS J140938.2+012907,-,,0.0,0.0
G15.DR1.1313,217.015045,0.810774982,0.170080006,2.08969879,27.1692772,0.012641,0.2558937491522557,0.042932,1.4960708338984963,0.17008,0.071023,HATLAS J142803.6+004838,-,,0.0,0.0
G15.DR1.13130,214.505234,0.691977024,2.58999705,11.1293516,4159.11279,0.02819365,3.0972486216485082,0.03888226,-0.39816574776567226,-99.0,0.034007,HATLAS J141801.2+004131,-,,0.0,0.0
G15.DR1.13131,213.629089,-0.478866011,1.63067567,9.65008545,1720.56921,0.02589,1.297072057558418,0.035403,0.8019519616277213,0.38206,0.046369,HATLAS J141430.9-002843,-,,0.0,0.0
G15.DR1.13133,220.925522,-0.576541007,3.08792329,11.580739,6916.70166,0.0350539,3.0639668418043278,0.03797343,-0.37597789453621844,-99.0,0.033461,HATLAS J144342.1-003435,-,,0.0,0.0
G15.DR1.13134,214.759048,0.685774982,0.710565984,6.36328316,207.678925,0.00755095,1.514941433852002,0.02740208,0.656705710765332,-99.0,0.034178,HATLAS J141902.1+004108,-,,0.0,0.0
G15.DR1.13137,219.584106,0.482443005,2.6830492,11.2249975,6311.10449,0.041752,2.3875178264584687,0.045436,0.07498811569435423,-99.0,0.046597,HATLAS J143820.1+002856,-,,0.0,0.0
G15.DR1.13139,220.091888,-0.0300830007,0.358294994,3.91351557,73.1826172,-0.004021,-2.7813263225715747,0.014015,3.520884215047716,-99.0,0.045824,HATLAS J144022.0-000148,-,,0.0,0.0
G15.DR1.1314,214.380295,0.0582780018,1.13798666,8.26951313,1143.00854,0.02718,0.9213872446481357,0.049232,1.0524085035679096,-99.0,0.070151,HATLAS J141731.2+000329,-,,0.0,0.0
G15.DR1.13141,217.291992,0.865674019,0.829104125,6.98405647,278.314026,0.00471017,1.482302728701105,0.02661482,0.6784648475325966,-99.0,0.03344,HATLAS J142910.0+005156,-,,0.0,0.0
G15.DR1.13142,215.743134,-0.56260699,0.463322163,4.75648785,117.38356,0.012102,-0.6938548503367015,0.021885,2.129236566891134,-99.0,0.044801,HATLAS J142258.3-003345,-,,0.0,0.0
G15.DR1.13145,215.625366,0.402112991,0.738868892,6.5191884,287.425232,0.014807,-0.22081365906933925,0.023726,1.813875772712893,0.25817,0.04368,HATLAS J142230.0+002407,-,,0.0,0.0
G15.DR1.13147,212.343109,0.122989997,0.638357043,5.94164371,215.350906,0.014208,-0.4543940745764754,0.022636,1.9695960497176501,-99.0,0.043915,HATLAS J140922.3+000722,-,,0.0,0.0
G15.DR1.13148,215.001434,0.153056994,1.01714146,7.81602287,447.97287,0.01288858,0.6263380564924006,0.02302281,1.2491079623383996,-99.0,0.03505,HATLAS J142000.3+000911,-,,0.0,0.0
G15.DR1.13151,216.147919,0.497696996,0.319789857,3.57550955,57.4394531,0.011612,-1.035110501852568,0.020146,2.3567403345683786,-99.0,0.044522,HATLAS J142435.4+002951,-,,0.0,0.0
G15.DR1.13154,215.739716,0.542068005,2.26960778,10.748929,3658.26782,0.029765,3.154339436906686,0.049753,-0.43622629127112417,-99.0,0.042961,HATLAS J142257.5+003231,-,,0.0,0.0
G15.DR1.13155,213.793655,0.605710983,0.43937999,4.57391071,78.8530121,-0.0005050281528637279,-2.0161054026710445,0.01212376,3.0107369351140294,0.43938,0.033388,HATLAS J141510.4+003620,-,,0.0,0.0
G15.DR1.13156,217.573898,-0.995572984,0.374538988,4.05124569,68.2833633,0.00684978,-0.9071996477156956,0.01828207,2.2714664318104636,0.512,0.03926,HATLAS J143017.7-005944,-,,0.0,0.0
G15.DR1.13160,221.137833,-0.0627029985,0.25692001,2.98655844,29.0457954,0.01192264,-0.5149779050396965,0.0174591,2.009985270026464,0.25692,0.034335,HATLAS J144433.0-000345,-,,0.0,0.0
G15.DR1.13161,215.695862,-0.427210987,0.356209993,3.89563465,72.7922974,0.01642,-1.106509375686605,0.020444,2.40433958379107,0.35621,0.04591,HATLAS J142247.0-002537,-,,0.0,0.0
G15.DR1.13162,214.359863,-0.300289005,0.262129992,3.03720427,29.8825703,0.00019250489849300339,-1.1076036711087873,0.01512734,2.405069114072525,0.26213,0.033979,HATLAS J141726.3-001801,-,,0.0,0.0
G15.DR1.13163,218.864883,-0.151910007,1.28230524,8.74298763,944.670837,0.015543,1.8619068536655823,0.03849,0.42539543088961185,-99.0,0.044413,HATLAS J143527.5-000906,-,,0.0,0.0
G15.DR1.13166,214.264252,0.404058993,1.7973032,9.99365044,1659.96252,0.02039816,1.9541872037895336,0.03126138,0.3638751974736443,-99.0,0.035333,HATLAS J141703.4+002414,-,,0.0,0.0
G15.DR1.13167,219.210251,-0.622005999,0.0380900018,0.511143029,0.783475399,-0.003577,-2.54707914375987,0.01221911,3.3647194291732463,0.03809,0.037907,HATLAS J143650.4-003719,-,,0.0,0.0
G15.DR1.13169,217.161285,-0.0749789998,1.38108337,9.03071976,857.215942,0.01438434,1.6494562137058544,0.02814565,0.5670291908627637,-99.0,0.034062,HATLAS J142838.7-000429,-,,0.0,0.0
G15.DR1.1317,212.375793,1.26382005,0.114550002,1.4597255,17.1569443,0.020959,-0.5603889626990415,0.048233,2.0402593084660277,0.11455,0.095826,HATLAS J140930.1+011549,-,,0.0,0.0
G15.DR1.13171,217.506424,0.816082001,1.7323184,9.86545181,1415.65161,0.01717812,2.3323440203247205,0.03175021,0.11177065311685312,-99.0,0.032967,HATLAS J143001.5+004857,-,,0.0,0.0
G15.DR1.13173,219.097305,-0.986011982,0.137580007,1.7266891,11.0859289,-0.002895,0.5243889123610193,0.027829,1.3170740584259872,0.13758,0.043347,HATLAS J143623.3-005909,-,,0.0,0.0
G15.DR1.13174,219.712479,0.739058971,0.148890004,1.85480607,12.539361,0.00826,0.12005487054537056,0.024774,1.5866300863030864,0.14889,0.042252,HATLAS J143850.9+004420,-,,0.0,0.0
G15.DR1.13176,219.097794,0.337458014,2.30793762,10.7991467,3891.89209,0.033024,2.2795181691849,0.041597,0.14698788721006675,0.33646,0.043706,HATLAS J143623.4+002014,-,,0.0,0.0
